geneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,seqnames,start,end,strand,gene_name,gene_biotype
ENSG00000113595,434.062973119128,0.229743012926434,0.118443846750594,1.93967875266835,0.0524187433451839,0.21012461204236,5,65589690,65625975,-,TRIM23,protein_coding
ENSG00000113597,248.303240920757,-0.259334630812818,0.143224163764089,-1.81069048683698,0.0701887762730414,0.25468498819075,5,65625004,65666233,+,TRAPPC13,protein_coding
ENSG00000113600,4.77263869036156,0.349296357366771,0.745070565225932,0.468809766039881,0.639205618686489,0.86045113070992,5,39284140,39371324,-,C9,protein_coding
ENSG00000113615,970.074902730561,0.107137251518652,0.127516256288322,0.840185044927985,0.400804642184017,0.700450711025536,5,134648785,134727909,+,SEC24A,protein_coding
ENSG00000113621,1237.73881828884,0.249342858737804,0.109929054310247,2.26821617180565,0.0233160342597866,0.11930113111808,5,134874371,134901635,+,TXNDC15,protein_coding
ENSG00000113638,178.014080969804,-0.117595414935883,0.133014967607051,-0.884076559588987,0.376654885830009,0.681345748777959,5,40512333,40755963,-,TTC33,protein_coding
ENSG00000113643,1366.07988115683,-0.042747118164167,0.12874964113377,-0.33201737719605,0.739876137501078,0.912048415088867,5,168486451,168519301,+,RARS1,protein_coding
ENSG00000113645,132.493040610152,1.01758962603553,0.407217241728899,2.49888639713585,0.012458424167809,0.0754181068541099,5,168291645,168472303,+,WWC1,protein_coding
ENSG00000113648,1525.05536305367,0.0712306421712868,0.160836580544391,0.442875880164755,0.657855514429198,0.870789208919363,5,135334381,135399914,-,MACROH2A1,protein_coding
ENSG00000113649,845.024615676906,-0.0764665238140379,0.12408526096049,-0.616241793925756,0.537734948312837,0.799470937758915,5,146447311,146511961,+,TCERG1,protein_coding
ENSG00000113657,4736.72817643793,-0.605052744022945,0.117895901737668,-5.13209310166911,2.86537693277009e-07,9.11328432071868e-06,5,147390808,147510068,-,DPYSL3,protein_coding
ENSG00000113658,1933.44862942722,-0.133385655951774,0.10515176361909,-1.2685061225883,0.204617265660631,0.491914406951004,5,136132845,136188747,+,SMAD5,protein_coding
ENSG00000113712,2730.76925478991,-0.0630065786895842,0.112109016562209,-0.562011697378701,0.574108049399436,0.822547244199067,5,149492982,149551471,-,CSNK1A1,protein_coding
ENSG00000113716,982.718679520283,0.049118128256714,0.11587264642403,0.423897526919068,0.67164054783967,0.879677147117178,5,150000046,150053142,+,HMGXB3,protein_coding
ENSG00000113719,6814.37210819492,0.742125057839698,0.125400345992468,5.91804633365426,3.25788200694774e-09,1.68050132095078e-07,5,172834251,172952792,+,ERGIC1,protein_coding
ENSG00000113721,20391.3564599285,0.375677033090632,0.102963334114634,3.64864867985311,0.000263623319549688,0.0035152957491003,5,150113839,150155872,-,PDGFRB,protein_coding
ENSG00000113722,12.6809157551433,-0.456748172203365,0.433984019924387,-1.05245389515251,0.292591352764559,0.599170957979091,5,150166778,150184558,+,CDX1,protein_coding
ENSG00000113732,3479.40647119772,0.263633686415268,0.125510619736553,2.1004890818692,0.0356858400550513,0.161304551942506,5,172983771,173035445,+,ATP6V0E1,protein_coding
ENSG00000113734,122.405056459875,-0.307334532926267,0.166279791205045,-1.84829756339591,0.0645593080384004,0.241539954800314,5,173144442,173164387,+,BNIP1,protein_coding
ENSG00000113739,17078.8049801713,1.07759673432685,0.579315502054258,1.86012066051345,0.0628684567326369,0.237181225833689,5,173314723,173328447,-,STC2,protein_coding
ENSG00000113742,589.465471770936,0.144205533854694,0.185614429452411,0.776909070486173,0.437212419398995,0.730248237911402,5,173888349,173961980,+,CPEB4,protein_coding
ENSG00000113749,1.57508511016885,-1.45552940934213,2.27217145257698,-0.640589603258743,0.521789356179743,NA,5,175658030,175710756,+,HRH2,protein_coding
ENSG00000113758,3455.94081881542,-0.17706152889746,0.134298286673726,-1.31841986433994,0.187363134688489,0.466778186112326,5,177456608,177474401,-,DBN1,protein_coding
ENSG00000113761,273.268581138085,-0.0411525616018835,0.134446770265817,-0.306088138231362,0.759537539099975,0.919610518490811,5,177022696,177081189,+,ZNF346,protein_coding
ENSG00000113790,138.458506895986,0.304359857857622,0.229657332531546,1.32527820689468,0.185078894430793,0.463641387694608,3,185190624,185281990,-,EHHADH,protein_coding
ENSG00000113805,526.101790878284,-0.0667757402824353,0.307498872119894,-0.217157675480511,0.828085467671376,0.946088448820539,3,74262568,74614659,-,CNTN3,protein_coding
ENSG00000113810,717.640876127657,-0.487303407506211,0.135624919916306,-3.5930226377787,0.000326864178607699,0.00418290746981291,3,160399274,160434954,+,SMC4,protein_coding
ENSG00000113811,366.713731467222,0.259832033978385,0.138318747464187,1.87850192936182,0.0603125333733349,0.230761102482408,3,53884417,53891885,-,SELENOK,protein_coding
ENSG00000113812,625.687091081394,-0.114821678361199,0.138745050650325,-0.827573148180839,0.407912280388588,0.706651424586627,3,53867066,53882152,-,ACTR8,protein_coding
ENSG00000113838,141.12188404297,0.0953054243813038,0.152667610659033,0.624267478674037,0.532451937941231,0.796756358619461,3,186546067,186570543,-,TBCCD1,protein_coding
ENSG00000113845,1113.85780809472,0.168110380080461,0.101604033703943,1.65456403601363,0.0980129637520497,0.317430307332746,3,119498547,119525090,+,TIMMDC1,protein_coding
ENSG00000113851,550.046974432768,0.0268889697549948,0.135977728327467,0.197745396144873,0.84324426997055,0.950735021957751,3,3144628,3179727,-,CRBN,protein_coding
ENSG00000113916,1688.0531959265,0.804798234953503,0.131065776609111,6.14041480373416,8.23062692621578e-10,4.98575640941657e-08,3,187721377,187745725,-,BCL6,protein_coding
ENSG00000113924,1.53662179095883,-0.614262594555676,1.21320749830678,-0.506312889932659,0.612637015573136,NA,3,120628172,120682269,-,HGD,protein_coding
ENSG00000113966,92.4500635469291,-0.272906562501801,0.183665597947975,-1.48588829672448,0.137308669696192,0.390447676413739,3,97764521,97801229,+,ARL6,protein_coding
ENSG00000113971,795.575189755024,-0.00104509254135072,0.223107222400873,-0.00468426136144049,0.996262513849123,0.999265463651801,3,132680609,132722432,-,NPHP3,protein_coding
ENSG00000114019,3390.27990943958,0.918439424663479,0.160742463299377,5.71373242522057,1.10524739765911e-08,5.07559372266645e-07,3,134355347,134375479,-,AMOTL2,protein_coding
ENSG00000114021,630.037145687881,0.488794903895951,0.103349795636327,4.72951979136899,2.25051516467854e-06,5.70843481509026e-05,3,100334739,100361635,+,NIT2,protein_coding
ENSG00000114023,693.825873074044,-0.24083240974173,0.14364461303941,-1.67658504308585,0.0936236535556128,0.308477291148078,3,122384161,122412334,+,FAM162A,protein_coding
ENSG00000114026,279.970259483369,-0.22545585041781,0.149906381804027,-1.50397766729204,0.132587117139813,0.382166309028759,3,9749944,9788219,+,OGG1,protein_coding
ENSG00000114030,836.952731781327,0.14196934215767,0.0940864354574458,1.50892465494541,0.131318038409803,0.379940274972411,3,122421902,122514945,-,KPNA1,protein_coding
ENSG00000114054,362.68827226672,-0.326527486878465,0.205771553092046,-1.58684464383861,0.112547834827933,0.345657240008662,3,136250340,136337896,+,PCCB,protein_coding
ENSG00000114062,1349.10492260083,0.0863448558485686,0.0988371226951126,0.873607542329218,0.382332017346844,0.68588836818725,15,25333728,25439051,-,UBE3A,protein_coding
ENSG00000114098,1010.29282888401,1.35688162931468,0.125664887328974,10.7976194317713,3.5324341205998e-27,2.32320622610162e-24,3,138187248,138298384,+,ARMC8,protein_coding
ENSG00000114107,239.235569186097,0.211544079266358,0.176101828812362,1.20125997948471,0.229650369431069,0.527247626023886,3,138494344,138594538,-,CEP70,protein_coding
ENSG00000114113,1.20005375321675,-0.346711645845042,1.34376921171472,-0.258014280147571,0.796395886306675,NA,3,139452884,139480747,-,RBP2,protein_coding
ENSG00000114115,20.0103094822935,-1.41775087766311,0.644776771554986,-2.19882436869425,0.0278904130500744,0.135873533417228,3,139517434,139539829,-,RBP1,protein_coding
ENSG00000114120,2065.46321478826,0.141693919124427,0.106700639070972,1.32795754887821,0.184192131307799,0.462272925695144,3,140941830,140980995,+,SLC25A36,protein_coding
ENSG00000114125,714.504787226393,0.178540820285288,0.111323310357027,1.60380444771796,0.108757163906485,0.338934366785908,3,141738249,141747560,+,RNF7,protein_coding
ENSG00000114126,975.360525857006,-0.281090622718738,0.136569617708107,-2.05822222713927,0.0395688058862073,0.172079940653043,3,141944428,142149544,-,TFDP2,protein_coding
ENSG00000114127,1619.30248670206,0.0885917427761674,0.185708866692998,0.47704638100356,0.633329094716009,0.856956118361884,3,142306607,142448062,-,XRN1,protein_coding
ENSG00000114166,666.953168349462,0.0212816460684495,0.208621478648483,0.102010810230657,0.918748094525832,0.97704970652476,3,20040446,20154404,+,KAT2B,protein_coding
ENSG00000114200,58.4826606501308,-0.480512528090955,0.66840957070557,-0.718889359384438,0.472209093131452,0.755213327474818,3,165772904,165837462,-,BCHE,protein_coding
ENSG00000114209,467.403046811856,0.416020927683009,0.107786351981722,3.85968093394197,0.000113535168054643,0.00170812918278289,3,167683298,167734939,-,PDCD10,protein_coding
ENSG00000114251,4391.59866310917,-0.312812125448475,0.570031713397231,-0.548762670736687,0.583168331133327,0.826760733131659,3,55465715,55490539,-,WNT5A,protein_coding
ENSG00000114268,121.991183716556,-0.159400235543487,0.385257481553973,-0.413749876836994,0.679057295366827,0.883689797884207,3,48517684,48562015,-,PFKFB4,protein_coding
ENSG00000114270,1546.90777793248,1.22849092116939,0.184160964978268,6.67074546071346,2.54507309550874e-11,2.14988628687126e-09,3,48564073,48595329,-,COL7A1,protein_coding
ENSG00000114302,1143.61272162791,0.077848625686403,0.10807528774736,0.720318467884944,0.471328936560935,0.754998706555549,3,48744597,48847874,-,PRKAR2A,protein_coding
ENSG00000114316,1333.95143882847,0.150308878656286,0.149343194413577,1.00646620856411,0.314191358694613,0.62275830086788,3,49277144,49340712,-,USP4,protein_coding
ENSG00000114331,2063.90821454383,-0.215904296227952,0.106036949753526,-2.0361232261943,0.0417379830105609,0.178620719762835,3,195274745,195443044,-,ACAP2,protein_coding
ENSG00000114346,388.209627154444,0.0234030087218007,0.119892281241135,0.195200295461316,0.845236147764469,0.951676654813199,3,172750682,172821474,+,ECT2,protein_coding
ENSG00000114353,6759.24582739037,-0.0228924918213789,0.0616044491920707,-0.371604520803433,0.710187322658782,0.899350366322292,3,50226292,50259362,+,GNAI2,protein_coding
ENSG00000114354,2071.4333891574,0.0639075972080737,0.0970456190810518,0.658531501094331,0.510196662120632,0.784437900853137,3,100709295,100748964,+,TFG,protein_coding
ENSG00000114374,1011.04984798648,0.0276282162977614,1.90149162164758,0.014529759680888,0.988407336975294,0.997070452500687,Y,12537650,12860839,+,USP9Y,protein_coding
ENSG00000114378,19.7267720775537,0.176845992655596,0.446275559127947,0.39627084441094,0.691905233283466,0.891104056044105,3,50299890,50312381,-,HYAL1,protein_coding
ENSG00000114383,337.156503182401,0.265451262982948,0.111770404606018,2.3749691514372,0.0175504169031567,0.0968797743619994,3,50320027,50328251,-,TUSC2,protein_coding
ENSG00000114388,230.869759286547,-0.276145286595935,0.149694931557023,-1.8447203504064,0.0650782289834142,0.242545150117299,3,50347330,50350826,-,NPRL2,protein_coding
ENSG00000114391,6407.29881590193,-0.0182901836614221,0.147102300543425,-0.124336489598426,0.901048856930325,0.970808272848174,3,101681091,101686733,-,RPL24,protein_coding
ENSG00000114395,105.178167153937,-0.0629974935898568,0.173127286312647,-0.363879634063523,0.715947893306655,0.901735571174908,3,50350845,50358460,+,CYB561D2,protein_coding
ENSG00000114405,119.448675878193,0.227850796376668,0.227060034770122,1.0034826102592,0.315628063161601,0.623703271072099,3,62319015,62336213,+,C3orf14,protein_coding
ENSG00000114416,2981.84588840316,-0.0353239202790823,0.106334596139279,-0.332195932101105,0.739741315233254,0.912048415088867,3,180868141,180982753,+,FXR1,protein_coding
ENSG00000114423,667.29406382497,0.497950500164752,0.185272705302334,2.68766248839611,0.00719540845805704,0.049404715419508,3,105655461,105869552,-,CBLB,protein_coding
ENSG00000114439,2459.86945555537,0.319403115999922,0.14117311477922,2.26249251849005,0.0236669905564625,0.120575257030528,3,107522936,107811339,+,BBX,protein_coding
ENSG00000114446,834.140860760825,-0.0410776750868448,0.116876354474075,-0.35146266558097,0.725241276687005,0.906367024783929,3,108160812,108222435,-,IFT57,protein_coding
ENSG00000114450,1067.76476852403,0.932489055510306,0.141543475928143,6.58800449399519,4.45777157700219e-11,3.58471020045831e-09,3,179396088,179451476,-,GNB4,protein_coding
ENSG00000114473,223.545685194852,0.031659506944158,0.139657073239174,0.226694618538501,0.820661211974177,0.943453452815718,3,197889077,197960142,-,IQCG,protein_coding
ENSG00000114480,3593.10621567642,0.367520084399215,0.318302304505125,1.15462589870536,0.248243656270269,0.548656616684709,3,81489703,81761645,-,GBE1,protein_coding
ENSG00000114491,267.39774493135,-0.0255400219541198,0.119803612766249,-0.213182402136331,0.831184693842659,0.947111325853138,3,124730433,124749273,+,UMPS,protein_coding
ENSG00000114503,1391.45508390876,-0.00562081556245211,0.112165931327345,-0.0501116113951602,0.960033446809322,0.989106758200473,3,196935402,196942594,-,NCBP2,protein_coding
ENSG00000114520,370.091526491435,0.209926434034199,0.112771210647525,1.86152505438946,0.0626700658816052,0.236683606072551,3,125446650,125520202,-,SNX4,protein_coding
ENSG00000114529,24.3716118136194,-0.0768112902310488,0.425132488362805,-0.180676124110982,0.856621800537013,0.955064652775228,3,112086335,112131004,+,C3orf52,protein_coding
ENSG00000114541,5.24209172191977,-1.2295073424393,1.39998057947136,-0.878231712973887,0.379817985248982,0.684244589939348,3,69168782,69542583,-,FRMD4B,protein_coding
ENSG00000114544,893.801588419713,0.0106640000157747,0.143193856293102,0.0744724689441054,0.940634446919832,0.982859594789001,3,126006357,126101561,-,SLC41A3,protein_coding
ENSG00000114554,2788.42319945917,-0.0131578119483683,0.238106769002731,-0.0552601339452779,0.955931222113016,0.988015572498804,3,126982693,127037389,+,PLXNA1,protein_coding
ENSG00000114573,2026.31548686806,-0.325439307404442,0.20266871262118,-1.60576984575187,0.108324488385326,0.338170956414342,3,113747027,113812056,+,ATP6V1A,protein_coding
ENSG00000114626,1016.51864786179,0.580934882911964,0.159523937716544,3.64167842912842,0.00027086628942737,0.00359366190187682,3,127672935,127680926,+,ABTB1,protein_coding
ENSG00000114631,30.3321691299374,-0.526563365543439,0.358191176334383,-1.47006235868824,0.141544865772074,0.397942462439429,3,127629185,127672802,+,PODXL2,protein_coding
ENSG00000114646,2.34339743107801,-0.380980496158895,1.47581479752568,-0.258149258834943,0.796291716487781,NA,3,47562238,47580792,-,CSPG5,protein_coding
ENSG00000114648,374.892912692003,-0.0673057572658971,0.123559416546379,-0.544723819091794,0.585943480268544,0.828863818493259,3,47282917,47346816,+,KLHL18,protein_coding
ENSG00000114650,1569.65900775201,0.347215184255075,0.0871370805682007,3.98470068070867,6.75652368725198e-05,0.00110302645124774,3,47413681,47477126,-,SCAP,protein_coding
ENSG00000114670,184.341568921453,-1.25636617740881,0.190877981538832,-6.58203825962616,4.64042129382709e-11,3.71536339677504e-09,3,131026850,131350465,+,NEK11,protein_coding
ENSG00000114686,812.154303376291,0.0107283603026686,0.122172592099464,0.0878131512011661,0.930025184999229,0.979646623776806,3,131462212,131502983,-,MRPL3,protein_coding
ENSG00000114698,2224.41943952639,0.534698875563563,0.127962951599089,4.17854440587452,2.93380719906509e-05,0.000540260595707836,3,146192335,146251179,-,PLSCR4,protein_coding
ENSG00000114735,361.154661533089,-0.462633606563242,0.136420747958247,-3.39122614035833,0.000695806628517339,0.00787448316737502,3,50569152,50596168,+,HEMK1,protein_coding
ENSG00000114737,48.1744950274323,0.0273292662575086,0.241151803022252,0.113328061059476,0.909770471035969,0.973413701942209,3,50606489,50611774,-,CISH,protein_coding
ENSG00000114738,590.575858016643,-0.104276261003213,0.120597568192925,-0.864663048896621,0.387223756204715,0.690101226948788,3,50611520,50649291,+,MAPKAPK3,protein_coding
ENSG00000114739,98.0198859266134,-0.000196451460644008,0.199008025595141,-0.000987153458040261,0.999212365624608,0.99994455242725,3,38453890,38493142,+,ACVR2B,protein_coding
ENSG00000114742,1198.9823364895,-0.0115800641286426,0.130885522371666,-0.08847475197264,0.929499350637789,0.97949817121573,3,39052013,39096671,+,WDR48,protein_coding
ENSG00000114744,533.129480608612,0.135068771476301,0.107891732316719,1.25189176757125,0.210609304945341,0.50077396106684,3,149738472,149752495,-,COMMD2,protein_coding
ENSG00000114745,984.790572813335,0.551921358575637,0.0778089730335345,7.09328676446824,1.30963684793917e-12,1.44412949429939e-10,3,39095222,39108369,-,GORASP1,protein_coding
ENSG00000114757,9.96039470309082,-0.405010471088902,0.591812279484483,-0.684356315556175,0.493750193896649,0.77257284566291,3,179794958,180037053,-,PEX5L,protein_coding
ENSG00000114767,204.935775893223,0.93909606718456,0.179991673694669,5.21744171776305,1.8141127880442e-07,6.11847747103184e-06,3,51933429,51941904,-,RRP9,protein_coding
ENSG00000114770,1133.45222254946,0.327146715729416,0.140954539644679,2.32093777578284,0.0202902023846281,0.107678408332255,3,183919934,184017939,-,ABCC5,protein_coding
ENSG00000114771,2.50802919397026,0.416543567628964,0.981490877331609,0.424398817400551,0.671274983045387,NA,3,151814073,151828488,+,AADAC,protein_coding
ENSG00000114779,806.995094805797,0.170375583027539,0.158422979468681,1.07544741046371,0.282174465215222,0.588092028348307,3,51968510,51983409,-,ABHD14B,protein_coding
ENSG00000114784,546.560363134923,-0.0154776674472946,0.133922799376882,-0.11557156450813,0.907992100093901,0.973176842555058,3,40309707,40312424,+,EIF1B,protein_coding
ENSG00000114790,57.7052407538705,0.404610852895824,0.298167873020624,1.35699010358449,0.17478435504301,0.449894856507896,3,154121003,154257827,+,ARHGEF26,protein_coding
ENSG00000114796,1266.23500642047,0.152283803239247,0.244248747819632,0.623478337549976,0.53297023321067,0.79703157743824,3,183635610,183684519,+,KLHL24,protein_coding
ENSG00000114805,2.13887879359238,-0.0545825293252121,1.27904426854231,-0.0426744645730037,0.965961035339506,NA,3,155375580,155745071,-,PLCH1,protein_coding
ENSG00000114841,264.213362253332,-0.313337735549158,0.204424148065421,-1.53278239637756,0.125329479412493,0.369211704268285,3,52316319,52400492,+,DNAH1,protein_coding
ENSG00000114850,2950.08015569347,0.399703384443981,0.0972605421437349,4.10961501585387,3.96319284075724e-05,0.000697060135267856,3,156539553,156555149,-,SSR3,protein_coding
ENSG00000114853,3379.38639924634,0.752939583722532,0.108795616435374,6.92067942066202,4.49482626400814e-12,4.42632222736417e-10,3,42653697,42667580,+,ZBTB47,protein_coding
ENSG00000114854,2.52494599590135,-0.103794440447984,0.940747013060838,-0.110331937287025,0.912146129580628,NA,3,52451100,52454041,-,TNNC1,protein_coding
ENSG00000114857,1522.70539115046,-0.317968689569222,0.131609297173575,-2.41600476864384,0.0156918558374309,0.0892144258247265,3,42600655,42648735,+,NKTR,protein_coding
ENSG00000114859,63.08896633472,-0.0698857299254452,0.220189906215183,-0.317388435858402,0.750948880822042,0.916680043842358,3,184346185,184361650,-,CLCN2,protein_coding
ENSG00000114861,1705.78556488501,-0.328761809813833,0.0864755365108758,-3.80178976712663,0.000143654600039947,0.00209952338074256,3,70954693,71583978,-,FOXP1,protein_coding
ENSG00000114867,7849.85202373508,0.212015062039263,0.113429267880113,1.86913894448608,0.0616034860330847,0.234235585514943,3,184314495,184335358,+,EIF4G1,protein_coding
ENSG00000114902,1172.49870260381,0.102971913467615,0.0971924925259727,1.05946365600304,0.289388672634107,0.59607367060764,3,52704955,52711148,+,SPCS1,protein_coding
ENSG00000114904,386.863053512237,-0.0715829615543635,0.13941356250693,-0.513457659837115,0.60763122086141,0.841787467587261,3,52708444,52770946,-,NEK4,protein_coding
ENSG00000114923,185.516533032052,-0.146520356240903,0.354434967929769,-0.413391367947464,0.679319897942258,0.883826191932082,2,219627394,219641980,+,SLC4A3,protein_coding
ENSG00000114933,326.38876426957,0.110675897327269,0.117861747760706,0.939031529992024,0.347714556301284,0.656319431856244,2,205993721,206086303,-,INO80D,protein_coding
ENSG00000114942,5604.22044566606,-0.053930720789445,0.147700888988575,-0.365134706762778,0.715010854563581,0.901351590720691,2,206159585,206162928,+,EEF1B2,protein_coding
ENSG00000114948,578.187543285531,0.497940474052366,0.932914678690338,0.533747067578993,0.593516540113248,0.833760709250486,2,206443532,206621127,+,ADAM23,protein_coding
ENSG00000114956,332.392060023701,0.0975221405028545,0.122234536937646,0.797828035726123,0.424970289495099,0.720778177621912,2,73926826,73958961,+,DGUOK,protein_coding
ENSG00000114978,2903.70968689881,0.302314452234014,0.100117946083628,3.01958304239973,0.00253122891101416,0.0221561930433833,2,74152528,74178898,-,MOB1A,protein_coding
ENSG00000114982,2116.6241347868,0.279645454710238,0.167565243568009,1.66887505281929,0.0951421446173033,0.311738763328071,2,96593170,96642787,-,KANSL3,protein_coding
ENSG00000114988,438.800225031662,0.0593145705825012,0.193277359961912,0.306888352542635,0.758928354901954,0.919451687863123,2,96705929,96740064,-,LMAN2L,protein_coding
ENSG00000114993,245.29689484357,-0.260557118955106,0.147371257891561,-1.76803212975783,0.0770555324620061,0.271470753833526,2,74425835,74442422,-,RTKN,protein_coding
ENSG00000114999,1285.64117825175,0.102928282821369,0.0992023899715497,1.03755849885157,0.299475647654178,0.606749924742594,2,112482156,112541739,+,TTL,protein_coding
ENSG00000115009,1.21696726216938,2.16471297937215,2.1580545633796,1.00308537888964,0.315819668584105,NA,2,227805739,227817564,+,CCL20,protein_coding
ENSG00000115020,1333.53966124387,0.245569322116516,0.119511770540013,2.0547710154984,0.039901127003367,0.173011361847658,2,208266255,208358746,+,PIKFYVE,protein_coding
ENSG00000115041,131.020819683191,0.0586743727013675,0.267304881943808,0.21950355816435,0.826257808435613,0.945418280159069,2,95297327,95386077,+,KCNIP3,protein_coding
ENSG00000115042,391.949271771654,-0.0840112736438795,0.101437347387927,-0.82820850315215,0.407552429090555,0.70636028063083,2,95402708,95416616,+,FAHD2A,protein_coding
ENSG00000115053,8762.52053796087,-0.0455037514455749,0.134524864955541,-0.338255321502188,0.735170789606408,0.910444488014894,2,231453531,231483641,-,NCL,protein_coding
ENSG00000115073,843.628808656723,0.0505367205906262,0.104150080132842,0.48522978115972,0.627513358945637,0.852625571821437,2,97655939,97664044,-,ACTR1B,protein_coding
ENSG00000115084,1711.5833526754,0.719702009533293,0.158697187761155,4.53506467056284,5.75858378919913e-06,0.000130275577982926,2,113705011,113756693,-,SLC35F5,protein_coding
ENSG00000115091,3625.70854657629,0.572513351395394,0.111480789288967,5.13553370986096,2.81344442136597e-07,8.97912981273039e-06,2,113890063,113962596,+,ACTR3,protein_coding
ENSG00000115107,302.988325215422,-0.0948752874056055,0.751216430934917,-0.126295543466122,0.899497983812612,0.970401945695063,2,119223831,119265652,+,STEAP3,protein_coding
ENSG00000115109,718.835833344466,0.215530860426254,0.132047391709149,1.63222353456998,0.102632404681429,0.327608897938726,2,120013077,120179119,+,EPB41L5,protein_coding
ENSG00000115128,670.599063581261,-0.0196322073703317,0.132184000052883,-0.148521813248786,0.881930972378179,0.963214450883351,2,24067586,24076373,-,SF3B6,protein_coding
ENSG00000115129,619.80245960678,-0.311271230048287,0.110327255585906,-2.8213448109014,0.00478227697190876,0.0361072695521524,2,24077433,24085861,-,TP53I3,protein_coding
ENSG00000115137,136.348367842889,-0.124915514567953,0.183257747010033,-0.681638384221294,0.495467637392435,0.77355121174919,2,24943636,24972094,-,DNAJC27,protein_coding
ENSG00000115138,2.14691110348903,-0.164498932658119,1.0983994022669,-0.149762401835455,0.880952073728165,NA,2,25160853,25168903,-,POMC,protein_coding
ENSG00000115145,948.041764785464,0.129341955962938,0.105703635026904,1.2236282690753,0.221092490414966,0.515761111095972,2,152116801,152175763,-,STAM2,protein_coding
ENSG00000115159,730.468979413359,0.521115364092612,0.224786120821632,2.31827197421196,0.0204345445493403,0.108226096599396,2,156435290,156613735,+,GPD2,protein_coding
ENSG00000115163,8.00820890151621,0.620962472401421,0.53620907948253,1.15806034653625,0.246839410599801,0.547129001708635,2,26764289,26801067,+,CENPA,protein_coding
ENSG00000115170,1577.93086934963,-0.035324942082442,0.100133677120483,-0.352777837569454,0.724254999957238,0.906050519487569,2,157736251,157876330,-,ACVR1,protein_coding
ENSG00000115183,1151.15977952101,-0.473119384262592,0.165197472285541,-2.86396261224151,0.00418377390704468,0.0324806899233676,2,158968640,159232659,+,TANC1,protein_coding
ENSG00000115194,5.17427202844781,0.424812016648696,0.663656522710511,0.640108251951892,0.522102224574569,0.791176740096641,2,27253684,27275817,-,SLC30A3,protein_coding
ENSG00000115204,1091.63593488923,-0.0953648714281559,0.08897160240254,-1.07185741127479,0.283784081722302,0.589941263683847,2,27309492,27325680,-,MPV17,protein_coding
ENSG00000115207,561.403603346914,0.0383447040530984,0.0950531815811141,0.403402636453329,0.686652047551902,0.888256591951221,2,27325849,27356999,-,GTF3C2,protein_coding
ENSG00000115211,511.986233113296,0.109735012479251,0.110003577246304,0.997558581513654,0.318493453733837,0.626876544517807,2,27364352,27370338,-,EIF2B4,protein_coding
ENSG00000115216,2169.41623352977,0.00381213320585064,0.078776540381681,0.048391731692969,0.961404048739749,0.989394940157814,2,27427790,27442259,+,NRBP1,protein_coding
ENSG00000115221,2.53717042028076,-0.18151532710241,1.30311754782558,-0.139293133919723,0.889218515328485,NA,2,160099667,160200313,-,ITGB6,protein_coding
ENSG00000115226,482.194483328338,0.0258477029397967,0.104019679289712,0.248488585201331,0.803756400868368,0.937061826251553,2,27491883,27495200,-,FNDC4,protein_coding
ENSG00000115232,2384.67341948061,0.435675473247976,0.35509583194871,1.22692364722238,0.21985128972106,0.514208506640999,2,181457202,181538940,+,ITGA4,protein_coding
ENSG00000115233,735.689267146999,0.151593064804579,0.114742814925081,1.32115518434473,0.186449625864318,0.465377995859151,2,161308425,161411717,+,PSMD14,protein_coding
ENSG00000115234,2018.61089131712,0.0318011897519881,0.0897934497808439,0.354159349369072,0.723219466241702,0.905526079863464,2,27370496,27377535,+,SNX17,protein_coding
ENSG00000115239,9.9938589409248,-0.132185630686126,0.506450460031805,-0.261004068745095,0.794089369580121,0.932987232973751,2,53532672,53860160,-,ASB3,protein_coding
ENSG00000115241,1236.97670249774,0.0282156208610604,0.091822704666289,0.307283704652399,0.758627437892111,0.919268557529987,2,27381195,27409591,-,PPM1G,protein_coding
ENSG00000115252,389.459610471258,0.454838486108448,0.409562043623139,1.11054843384601,0.266762769320149,0.569920789005816,2,182139968,182523359,-,PDE1A,protein_coding
ENSG00000115255,59.2114438325634,0.468127061372095,0.268039220271206,1.74648717787806,0.0807263331938607,0.279536559940757,19,1491166,1497927,+,REEP6,protein_coding
ENSG00000115257,53.9453948927752,-0.210461651742508,0.308957288070547,-0.68119982880757,0.495745056342482,0.773721943600882,19,1481428,1490752,-,PCSK4,protein_coding
ENSG00000115266,96.2097045098019,0.0898757251918312,0.178672081242995,0.503020531056554,0.614949837420317,0.846423593399741,19,1446302,1473244,+,APC2,protein_coding
ENSG00000115267,186.083195309098,-0.445938761388819,0.264905900617548,-1.6833855355779,0.0923004815247201,0.305538983871602,2,162267074,162318684,-,IFIH1,protein_coding
ENSG00000115268,4637.67000292678,-0.0333821576168994,0.117241112398345,-0.284730816127694,0.775850379582398,0.925615481881226,19,1438358,1440495,+,RPS15,protein_coding
ENSG00000115271,118.444919509064,0.560346713049301,0.19083388334586,2.93630619062418,0.00332146297673269,0.0273151357856754,2,162318840,162371595,+,GCA,protein_coding
ENSG00000115274,302.108890646304,-0.136111889710537,0.151065317493928,-0.901013495145953,0.367581144476537,0.673237738240919,2,74455087,74457944,+,INO80B,protein_coding
ENSG00000115275,825.912927571199,0.257213790962837,0.13365978004385,1.92439184681026,0.0543054856466992,0.215050282583337,2,74461057,74465410,-,MOGS,protein_coding
