,logFC,logCPM,LR,PValue
NM_003739,3.49147380361373,6.65003238033063,28.3140274353237,1.0314582818655e-07
NM_001618,0.400465270192948,6.33391657953261,1.09627379270925,0.295085307752794
NM_031415,0.049072086106924,6.31424419915634,0.00809771711428198,0.928297293974494
NM_015496,0.620029135126406,6.21264104569823,1.87976959290721,0.170360337315293
NM_033535,-1.05164688055936,6.22702406897036,4.13170016303759,0.04208704710286
NM_001012614,0.0319046494700507,6.14367112523116,0.00747179568523393,0.931117008762048
NM_201266,-0.0871382633065012,6.24413956250276,0.0279928221396801,0.867125698747451
NM_152734,-0.438113976197751,6.16932267845353,1.07790583947674,0.29916650675616
NM_005914,0.723428163814758,6.24049312934751,2.16550583488876,0.141138172953331
NM_016272,0.578399994142838,6.28186136557643,2.33439639322099,0.126544033295364
NM_001130020,-0.262754436880509,6.25718208568542,0.448622976460243,0.502989607255875
NM_018184,0.291872156130837,6.2617378764168,0.638075530074656,0.424408535907297
NM_021103,1.12534793988808,6.43363363165634,4.88838891130985,0.0270379056536817
NM_022749,-0.0747868063646696,6.23948891725681,0.0338196353588245,0.854090997534215
NM_139280,1.10048084555391,6.27193370902013,5.56190789762184,0.0183553997610859
NM_004136,-0.447052580922918,6.25645996199539,1.38864494723383,0.238634068916703
NM_018237,-0.111668923649572,6.31116285946039,0.0840088822984058,0.771936458596821
NM_002068,0.596331833293971,6.38907321895385,2.35381549615893,0.124976782257504
NM_001018111,-1.38022002002385,5.95462836992178,11.01202108079,0.00090522888677276
NM_015898,-0.0668312333994582,6.39083172367907,0.0287990580701685,0.865243830820463
NM_018028,-0.0134927466197764,6.29116569453345,0.0011111871163294,0.973407863235748
NM_014292,1.14867273291946,6.34261270759645,2.27297419763323,0.131647043714211
NM_016628,0.0182138037870171,6.2626905890544,0.00240425594938287,0.960892827842375
NM_015352,0.702537637276644,6.2398435364968,3.57137263643751,0.0587837013069291
NM_020182,2.01950206548857,6.06702437321389,27.1932964476591,1.84095881436387e-07
NM_005921,-0.830838410856637,6.35800947977222,3.55936966977416,0.0592102189050553
NM_016224,-1.16304533989657,6.18496021739828,9.82099782063065,0.00172530715052041
NM_004817,-0.1076862112389,6.27007793398259,0.0690790660396203,0.792682407575608
NM_001008408,-0.248036405926208,6.3237844186063,0.413063426930236,0.520418711890745
NM_016201,-0.943291452019133,6.36910964358538,5.23461205037776,0.022141746009975
NM_003488,-0.247862067101963,6.28243757113921,0.428611791533633,0.512670908284208
NM_032569,0.285230782176747,6.25611104863521,0.62471836695731,0.429299296324398
NM_004239,0.0114583787911782,6.2424937392733,0.000864820993335513,0.97653932090985
NM_014553,1.92853073895294,6.3352083087079,14.2197563250882,0.000162653841244216
NM_174913,0.259093988313713,6.32584399903445,0.481764721581257,0.487624055797387
NM_001001522,-0.917500694660771,6.12288373281358,6.04673371567419,0.013932045807339
NM_016297,-0.0780113800777602,6.30393785457771,0.0374911509707516,0.846468489483656
NM_000687,0.348341529912226,6.31402026365536,0.853545459587053,0.355551275558062
NM_153265,-0.105422544512727,6.31986917481206,0.0600591965920358,0.806402402351277
NM_015140,0.773867538873066,6.4963952743052,2.79187511227713,0.0947433053935311
NM_030962,-0.2309406872585,6.19787297847162,0.339744366479138,0.559976815596524
NM_032558,0.295162669257065,6.20506224838066,0.549136421208388,0.458670766769717
NM_014853,-0.222219968204228,6.28987840768047,0.348477922682093,0.55497600825035
NM_001305,0.552361473206461,6.50643652450268,2.15226316804458,0.14235990802412
NM_001641,0.409483160065126,6.23208085379879,1.23551297890523,0.266337567817973
NM_199282,-0.725736413818797,6.28314176324178,4.0487301922041,0.0442045837700551
NM_006979,0.894199038163906,6.2480370687922,4.81174195653101,0.0282664582939204
NM_006135,0.425443672791695,6.22095817470357,0.854087903072994,0.355398456218102
NM_002226,0.75270764226132,6.28085524740424,4.19538463338029,0.0405341570676127
NM_015330,0.0617697083109731,6.24502578682037,0.0291335182799166,0.864471114659425
NM_178862,-0.454707964456508,6.25723468330948,1.55151204216191,0.212912361265159
NM_002092,0.2886005570825,6.21250311383229,0.653488984721945,0.418868031557208
NM_000837,0.254353440023618,6.21923337566287,0.498912818048343,0.479978210375752
NM_006675,0.800526687481872,6.26343530345665,3.07230618635365,0.0796364241635528
NM_001130089,0.887039543026467,6.36418141187194,4.14639855160259,0.0417231756708082
NM_005402,0.569962148736396,6.09015978905205,1.22483260153678,0.26841433281821
NM_030918,0.56070802125886,6.25979415436218,2.1493687876761,0.142628516915853
NM_001077198,0.36991484653621,6.22982166410344,0.890371329777153,0.345376700907074
NM_002415,0.958499147031673,6.34911989446549,5.95100271631702,0.0147089170620576
NM_014718,0.185401348857479,6.14656821009151,0.171064265233071,0.679167688454804
NM_198236,-0.370066168233977,6.22259519197154,1.07435526173204,0.299963763392029
NM_020840,-0.0757760313792609,6.0897668156638,0.028884686135779,0.865045563259222
NM_020458,0.563629278068694,6.27531563187391,1.91782396257922,0.166096743955256
NM_003747,-0.640469587938337,6.18500329920206,3.18510012585086,0.0743124445854084
NM_001135648,0.882303143842319,6.2473068210336,5.19797113238587,0.0226132672126655
NM_006868,-0.0651393206463752,6.07930223384751,0.0309376959707848,0.86037945974767
NM_015144,0.130196466488292,6.2141805534071,0.129052030798753,0.719416957575113
NM_006364,-0.0900517013123949,6.09002329652996,0.0550286193589624,0.814533339452783
NM_001343,-1.95084824852381,6.00804903298005,21.5334544297986,3.4770962424617e-06
NM_020812,0.263334967671731,6.22577234319245,0.333244273361487,0.563754958266817
NM_002948,-1.06974121555861,6.22500716266154,6.37056648240181,0.0116028550921713
NM_194247,-0.188095342374368,6.32159043057458,0.252436907570824,0.615364378940143
NM_003012,-4.06057954185228,6.12122127047722,17.7128003519228,2.56892112042112e-05
NM_001017969,-0.424581977544616,6.2239698731408,0.81450793285779,0.366790826393124
NM_004229,-0.0383857888482676,6.19241921622903,0.0107323038266856,0.917489300968196
NM_000944,0.614862358187599,6.18565492458287,2.90805388901984,0.0881381706519839
NM_004331,-0.324691446899741,6.25794788336843,0.566094471359555,0.451815056613879
NM_001038,-0.571651917068891,6.38807772066273,1.92476778251202,0.165332014328354
NM_016613,-0.760236141013544,5.89103376798292,4.02983958398976,0.0447021912570296
NM_001002914,1.72378323276278,6.39472902558425,18.9556208008693,1.33794530862829e-05
NM_022041,0.757475712473993,6.44804280634222,3.87361181844139,0.0490508573841145
NM_012156,-0.451449977451787,6.44753959036236,0.529598776151943,0.466775591157291
NM_003417,-0.0637434047603982,6.17009704555962,0.0244184230088678,0.875824968581236
NM_173647,0.19941022178322,6.23234160966423,0.232981143915524,0.629322111705029
NM_002850,-0.462455892441484,6.30694815029634,1.03696135999974,0.308529233726622
NR_004388,0.335189736245097,6.29533986363774,0.434417076849453,0.509829477260705
NM_014815,0.604861457097104,6.22277722343421,1.75226172773508,0.185592654154532
NM_016196,0.709102522831573,6.29233507119667,3.13643239025875,0.0765611059391923
NM_001003962,-0.946197397317286,6.27505598701027,5.42539406994918,0.0198459561153455
NM_014283,-0.415029102461605,6.27159357591497,0.59674872450735,0.439821230696945
NM_001083956,0.316508496880741,6.21339814474776,0.684937615698544,0.407891641493485
NM_018925,-0.143536659325596,6.14250357048143,0.136343840622422,0.711943128115442
NM_006482,0.325148229139135,6.09874196077706,0.79296916664747,0.373203822091173
NM_025092,0.570881349243169,6.05371454643556,1.81345230234068,0.178094648063508
NM_001080114,-5.64152876168292,6.22634038162232,43.1061863592154,5.18480552894732e-11
NM_006371,-0.975202903814976,6.14452546658653,6.87357228115766,0.0087479613876712
NM_005744,-0.144839025872232,6.1718735292762,0.141729917457567,0.706567261072382
NM_173593,1.64071320973933,6.53616358981132,14.8734498298099,0.000114969816387449
NM_004409,-1.67236995315981,5.96007169741715,18.7984652460911,1.45283988056331e-05
NM_005993,-0.219004749085743,6.20702526523727,0.234297378755024,0.628355533673502
NM_006201,0.407337214160399,6.20833013838442,1.13289640632669,0.287158372428783
NM_004094,0.411794626121819,6.20407707479711,1.15661382661554,0.282168911565323
NR_002974,0.361318267965456,6.28043391353467,0.373641774075921,0.541025850480903
NM_000702,-4.46604733571388,6.08896667106252,38.4624910923129,5.58161880662572e-10
NM_004514,0.46964014744243,6.28081977438697,1.70089676538813,0.192170741510602
NM_006393,-0.701376107451323,6.4080924961684,3.35078679616842,0.0671728993175868
NM_001556,-0.815098379844787,6.12030373083246,4.08933390636824,0.0431546457435258
NM_181782,-1.28802778623451,6.39235998989465,6.7489245119902,0.00938042113360372
NM_057088,-5.90807435652656,6.47953054773449,49.1868617555445,2.32704083002502e-12
NM_019089,1.47303934282776,6.14575873518803,9.72053571987495,0.00182220394034253
NM_013372,0.83202917648943,5.9802707920661,1.43287735154486,0.23129542664644
NM_001136262,0.0896174130207368,6.15445144095214,0.0441782517205809,0.833522325573407
NM_018926,-0.23378164208387,6.15382011328499,0.369454085322765,0.543301988857434
NM_024989,-0.371598382674416,6.23261555747673,0.703305128189967,0.401675346892324
NM_005575,-0.854385109728973,6.1851290613032,5.30829366009041,0.0212241339898508
NM_000416,0.0270705228859753,6.16007840914645,0.00383064154679191,0.950648697579116
NM_007353,1.24928791685548,6.10562036008381,7.83986931088153,0.00511063012567725
NM_003565,0.80520057007059,6.23600908857446,2.98232808635505,0.0841781108822894
NM_031266,0.27834342381443,6.34660846102123,0.445902595581614,0.504287196396501
NM_016079,0.350677180530566,6.19184113847727,0.938459616529499,0.332674303951597
NM_139281,0.485589226541343,6.26759111203659,1.75102145320994,0.1857483729904
NM_003902,-0.0247002410127249,6.21946181855571,0.00398855632616346,0.949643063495584
NM_012199,0.240235816388907,6.30381734084405,0.385554386535219,0.534645510930759
NM_018509,0.638614971193613,6.22248714672105,2.63273136774369,0.104681492222356
NM_020416,0.592525169259201,6.17768102697774,2.30156836707033,0.129243438599511
NM_001113203,-1.46553319030909,6.03708144048018,11.9444215371018,0.000548112461607567
NM_032560,0.162832823162606,6.22526711658735,0.196096494920265,0.657890265476998
NR_003216,-1.99090194646499,6.24631882680544,18.5261802543082,1.67586469959247e-05
NM_001081492,-0.784194772455102,6.44171179146757,2.90254014211389,0.0884400856404315
NM_018921,-0.279652488330009,6.13454288395064,0.492471962412829,0.482826685993789
NM_020310,0.60388929669718,6.25210812165842,1.67740332824093,0.195269846701041
NM_006227,-0.377585124910168,5.96426665475907,0.829978212887424,0.362278829050293
NM_012096,-1.3305628702166,6.20070941181151,13.4075352424355,0.000250615503032386
NM_004850,-0.214016548572532,6.20751103045613,0.34854135833401,0.554939995344233
NM_002815,0.911801157109728,6.21875201927974,5.8323279640734,0.0157342887861353
NM_013390,-0.495748113449634,5.97412946377249,1.4582227923986,0.227213104855805
NM_000801,0.452318281104059,6.24095946394153,0.820875694774799,0.364924257637185
NM_018914,-0.321604062249894,6.12654606877593,0.662977366699338,0.41551078459953
NM_004033,-1.90364061689147,5.9362380523543,20.9367905651784,4.74689733764251e-06
NM_018929,-0.188890856123631,6.13663483007115,0.239817354672965,0.624338061959168
NM_001080412,-0.244489595907679,6.06415931505546,0.311633989782795,0.576679230611662
NM_017660,-0.048132099139892,6.25580632421606,0.0167133136470028,0.8971361108529
NM_178842,0.467955588139831,6.24948878757596,1.08434136350611,0.297728389440044
NM_001079872,-0.293145169257469,6.1671682554433,0.459195090024906,0.498000389321566
NM_016151,-0.0162655528166652,6.09724191834883,0.00177015223242138,0.966440362793659
NM_002820,3.96860375529845,6.19138555239214,92.19588710024,7.85077615932882e-22
NM_020673,0.188583102987574,6.1102424748167,0.16609365054228,0.683607098545116
NM_014517,-0.316774433992702,6.16936772028018,0.704621404116391,0.401235178957473
NM_012062,0.497969770272188,6.22069688614033,1.63135126461702,0.201516251510944
NM_018913,-0.338722775794495,6.1300262274874,0.732861761937698,0.391957149930875
NM_182964,-0.835502623327144,6.06905642425325,1.49863805497463,0.220881038371246
NM_024627,0.58410690467061,6.19911823576052,2.57093719139623,0.10884323152863
NM_001003,0.116929151417002,6.16059898623892,0.0794389269495603,0.778059204072877
NM_016140,-1.40871886097901,6.32062523252671,10.0071884535145,0.00155930387210577
NM_004475,-0.151597966659908,6.11163357678206,0.168287927980082,0.681637884018068
NM_006400,-0.0333779056963236,6.16828615676607,0.00798149865708808,0.928812314823718
NM_004240,-1.77465796174793,6.29652696654806,20.1172262222755,7.28376829676294e-06
NM_001031711,-0.0688405540560418,6.22255625764466,0.0324604496318344,0.85702080726543
NM_002651,-0.0998309636186263,6.13860954428121,0.0728824113517383,0.787185313360002
NM_012255,-0.0450826181849488,6.19988723386063,0.0141483613925653,0.905317436739394
NM_001498,1.72168190881114,6.41767291759413,15.7569953741003,7.20211275329344e-05
NM_018003,-1.11122076310751,6.18018069878686,9.11729746079228,0.00253203751978314
NM_024662,0.0424049670161038,6.20524900937367,0.0132621603509193,0.908317151071757
NM_018928,-0.224621873066338,6.12500823966903,0.335123859969599,0.562657437033869
NM_006332,0.663787633225726,6.01212216237421,1.15381445642662,0.282752071614448
NM_006759,-0.904476198318757,6.13981445094027,6.20220805833208,0.0127591043007039
NM_003331,-0.294660634899026,6.075670273317,0.605943259675658,0.43631934603556
NM_014820,-0.187877418741625,6.20046614945939,0.235474570300227,0.627493896917844
NM_030571,-0.331410513188921,6.13881586952735,0.757536713100009,0.384100502997037
NM_017870,2.1897337803192,6.30545109959105,19.8277594528819,8.47429933215327e-06
NM_020782,0.791068201389201,6.21921837090292,3.93006118661278,0.0474302185866029
NM_001025071,-0.98670986265538,6.38747154548479,4.25234810286951,0.0391961001602267
NM_003735,-0.297804063469254,6.11777883325029,0.563427644561344,0.452882479839101
NM_000314,-0.326287888513136,6.11299922953211,0.601831272722329,0.437880164389073
NM_014742,0.415070029635825,6.14618638618774,1.33562312915831,0.24780731555219
NR_002984,1.53534074646855,6.28685123944152,6.33324641512742,0.0118495216255233
NM_022755,0.19015714137147,6.23695669304706,0.192560538371765,0.660793993585221
NM_133330,0.195046396345607,6.23720273742172,0.287614336964836,0.591753390774889
NM_001876,0.089639413390956,6.19209789261434,0.0605418159399593,0.805641618768952
NM_001007561,0.279271168369528,6.13603033654158,0.538528756427887,0.463043097818149
NM_018999,-0.565498539701788,6.17160789659166,1.46653569387821,0.225893079561858
NM_006231,0.338720256472883,6.26663789850702,0.805044451855181,0.369589427952383
NM_017896,0.0844506995611663,6.12627708972384,0.0350001184981181,0.851595411006979
NM_152372,-2.4031856310388,5.9123618401178,12.5145929505204,0.000403785749472105
NM_002710,-0.0552642078307932,6.24011325125591,0.019575461553984,0.888729255040512
NM_001232,-4.90268394356013,5.88136928180375,28.8125833072976,7.97314096908824e-08
NM_032420,-1.63792044132345,6.09370906035661,19.5827995272303,9.63325760925314e-06
NM_001083621,-0.146514767980804,6.16898470260775,0.140316945659308,0.707966128542369
NM_017580,-0.205995821122648,6.16243750320647,0.319436726730089,0.571946348316968
NM_014678,-0.343271041368266,6.10400772364826,0.856504461065388,0.354718745667321
NM_018660,-0.274025883487589,6.39270857818205,0.475190249275101,0.49060905158133
NM_003724,0.789989599339481,6.18166870594246,3.73033111376337,0.0534328005057242
NM_016322,-0.00623201787112488,6.12094160648489,0.00023553774488505,0.987755155640996
NM_007186,0.630662917718466,6.2627506635959,2.1201129085027,0.145375826509921
NM_012319,1.19046348826729,6.18530529085036,9.40187792311213,0.00216763309080623
NM_005095,-0.347706220259857,6.09407243893866,0.606254464537098,0.436201565909736
NM_018566,-1.05139743165161,6.19705502420961,7.00920158654345,0.00810918356655852
NM_014829,-0.389972341864365,6.26337828523459,0.97805578469125,0.322679273414155
NM_001440,0.633363770431482,6.10791653539344,2.85652980255792,0.0910036306360576
NM_001039999,0.616504650770979,6.21868827011916,2.00162084031821,0.157131103495618
NM_012102,-0.415956889615293,6.19777538015279,1.26733843020956,0.260266583017968
NM_001100164,-1.0029435097891,6.10759864149338,6.46973183831283,0.010972708796973
NM_000127,0.963410535328634,6.17030080255588,5.90559980208597,0.0150928255096377
NM_022735,0.273241214636493,6.11089699190367,0.561099038958019,0.453817761740636
NM_018924,-0.250254664401382,6.09138659738214,0.397569511697611,0.528347139096507
NM_006559,0.186383371173552,6.22446707743715,0.26943386883414,0.603711790850108
NM_022765,-0.436743210336574,5.91065303333649,1.15456491728678,0.282595587439446
NM_001002814,-0.684006942954382,6.36032468879964,2.61331765141304,0.105969856825251
NM_004117,-0.497456135171876,5.97528382790107,1.67420259888934,0.195696575253457
NM_004762,-0.199590257295864,6.20768418179103,0.304814538984424,0.580879761905904
NM_001080392,-0.313940008484613,6.26844589060283,0.662261512333103,0.415762677948051
NM_003139,-0.198499672284191,6.02811724058797,0.194581736598959,0.659130324585771
NM_020947,1.33430958923449,6.26473629170802,12.3208996580948,0.000447914766264639
NM_001017926,-0.834287666258773,6.14279386009147,1.60505991454529,0.205187618518037
NM_006609,0.316226761440764,6.06545406409075,0.658668999457044,0.417030230108243
NM_004687,-0.407170759531711,6.20544147560224,1.22618594853395,0.268150064556055
NM_018923,-0.181526827418149,6.09733309144496,0.198800887868614,0.655690480627892
NM_000962,-0.199130301221913,6.08911710087804,0.238747248868734,0.625112385254138
NM_133264,0.605281173993063,6.16701261122316,2.07743243824461,0.149491449386755
NM_006929,0.534087533539703,6.14821388427651,2.01420097579687,0.155833288426458
NM_053275,-0.0257179625843084,6.25048112874097,0.00465184992722811,0.945622867551733
NM_007247,0.115042625537898,6.12174872548434,0.0654186739857199,0.798127864800754
NM_018249,-0.475393903289373,6.07811384052053,1.11928538089451,0.290072381952675
NM_006288,-0.475919907552863,5.81225995680824,0.623810422340753,0.429634823649473
NM_005470,0.171425007046151,6.15273108875383,0.1807570896827,0.670723415382606
NM_014244,0.54250697655086,5.8321663865019,0.656907087402594,0.417653985913376
NM_004656,0.0828355966061167,6.15927563711613,0.0383970360883241,0.844648036027334
NM_001111283,-3.98951159209557,5.69966601697026,86.5635486174543,1.35318439935015e-20
NM_000401,-0.163356839047874,5.97805701562806,0.166373998879209,0.683354662610055
NM_152641,-0.275418370182577,6.12460935478904,0.492948436479828,0.482615014236481
NM_014916,1.16765701783428,6.26332759045503,9.6959433262026,0.00184675253226568
NM_017575,0.147516695341963,6.12378850580411,0.135403668728293,0.712893832820557
NR_002986,-0.229516950480293,6.24424086288089,0.253753639678223,0.614444338386454
NM_001251,0.782803033903294,6.05207041029048,2.70842625265231,0.0998194210025729
NM_031904,0.632258043027489,6.25876811385529,1.64118205505694,0.200163362608136
NM_002775,0.0306326567850024,5.82953549371515,0.0038970433981973,0.950223348453633
NM_001079843,0.656131002573306,6.28510098505788,3.27030681382613,0.0705444290317169
NM_018981,0.361103139287758,6.0579723586378,0.946610131189853,0.330583662820402
NM_145055,-1.09824685216962,6.23527553438466,8.09321132308749,0.00444313657576099
NM_013265,0.177684546977078,6.29196385412775,0.127433564016115,0.721107990850111
NM_018226,0.24851729581585,6.15344623867578,0.357086535800107,0.55012876810549
NM_003926,0.128008672685672,6.19438961363372,0.0842913779853234,0.771563962535803
NM_015322,0.137724678171012,6.05814645537676,0.0796334124784721,0.777794814667745
NM_007263,0.0912615944143055,6.14169743721309,0.0558331426373648,0.813207352976798
NM_005194,1.48211791034279,6.18964911131123,8.25222972447632,0.0040701974641781
NM_018918,-0.201170126954978,6.08186781081439,0.254708826472012,0.613778791676964
NM_006074,-1.57698352040138,6.07650789317322,5.58684741529439,0.0180958364601483
NM_005877,0.279700441855901,6.19087594587379,0.595691632815477,0.440226600961208
NM_001033925,-0.106403308015758,6.16212465311833,0.0875776781399438,0.767279522825783
NM_007159,-0.334590823725105,6.18312386052321,0.748490612290581,0.38695453299669
NM_003640,0.204988153500821,6.11211803891369,0.269919823974561,0.603385560106741
NM_020713,-0.284139143291378,6.17970441409599,0.546702117723481,0.45966834677173
NM_005399,-0.312806301723914,6.04622604734071,0.747343493390844,0.387318602006495
NM_018919,-0.243842634511357,6.06808028449205,0.375946758805412,0.539780485143121
NM_182920,-2.72882860464867,5.79594459560768,37.3705012037098,9.76885677013766e-10
NM_024881,0.29401669602381,6.04182654573577,0.621387391974006,0.430532189272696
NM_000888,0.0183968636106553,5.9793930416196,0.00057844649126082,0.98081199648797
NM_006224,-0.107736624591092,6.20098048552642,0.0793581222173287,0.778169155150301
NM_152295,0.451916698290154,6.16612491043484,1.19136364632888,0.275054665161925
NM_013231,0.25170219919919,5.89281191876181,0.201163010541563,0.653783730614236
NM_015073,0.72105766204415,6.21700665559767,2.89001328770138,0.0891301904050464
NM_019024,-0.321879556038919,6.1251806071666,0.651842794631665,0.419454601938902
NM_005072,-0.0645526756935298,6.14579019401448,0.0270491700128801,0.869364059390701
NM_014203,0.0626982843259459,6.11259463788649,0.0276259797282421,0.86799117959176
NM_002114,0.484824085410502,6.12329852275327,1.81132366837467,0.178349524964305
NM_018920,-0.220971321585501,6.07745649791116,0.326865724695381,0.567510517513729
NM_014667,-0.208702743643656,6.06798327389417,0.266073309865149,0.605978076000338
NM_019050,-0.868621246996103,6.16563647049018,4.37746526729323,0.0364171150075472
NM_017990,0.202883475687013,6.05848618079133,0.267813260080658,0.604802442148747
NM_001001924,-0.899988774903517,6.16973684818403,6.23856042034948,0.0124998039028842
NM_001015053,-0.290132293893684,6.12830072935483,0.541980272279631,0.461613194196948
NM_018917,-0.26175568902973,6.06438561685041,0.450675905235244,0.502014152410488
NM_032088,-0.237037450437388,6.07117849657905,0.368072246576396,0.544056938539233
NM_005184,-0.2476338331148,6.04869068364918,0.470484021379061,0.492764580332567
NM_001031835,-0.0714883491084048,6.15243859113732,0.0388911395284381,0.843664484236958
NM_006369,0.176021258614165,6.14464590204791,0.200515682208646,0.654304923806096
NM_182485,-0.920665014292123,6.07345054371642,2.6291199683852,0.10491985211042
NM_002267,-0.394667202636979,6.13273025516462,1.13281717795834,0.287175226566752
NM_019619,-0.170624481041888,6.2205671088403,0.202518168019417,0.652695885277627
NM_201540,-2.3053535398583,6.17856020128485,24.937245039413,5.92270756459558e-07
NM_001950,0.83961282862928,6.20889316459031,4.73729579127476,0.0295154307611062
NM_139321,0.317023938353397,6.12359726392435,0.675373740896376,0.411184326371018
NM_014700,0.424453516961622,6.05922494543109,0.753374978113811,0.385409791907244
NM_003934,0.55090765267227,6.12392221814909,2.34731643532587,0.125498885017925
NM_021982,-0.206965169122372,6.12968012764569,0.284126741948334,0.594009072778923
NM_014918,-0.612228844315965,5.91312040295416,2.46650611121006,0.116296180377533
NM_182915,1.14972860882086,6.12338067588135,3.88047498974161,0.0488507350035871
NM_006243,-0.0785982174499912,6.17815782293043,0.0483314927487815,0.825992458725578
NM_018475,0.0484622814951049,6.10465055695106,0.0159936054526355,0.89936319775654
NM_001039479,0.393588053317876,6.08933926218368,1.08332210887808,0.297955564567452
NM_001077199,-0.557033295402678,6.18887536696138,2.35179818606995,0.125138584344564
NM_007002,0.528402702996759,6.11741649158119,1.61399156019412,0.203931618221909
NM_014992,-0.0886730566583996,6.15084567050474,0.0405376346623854,0.84043303992365
NM_130466,-0.150709126469201,6.06362920954616,0.156962668161178,0.691968450102377
NM_005928,0.260809157936826,6.02171325349064,0.514436809150631,0.473224477328447
NM_001167,0.255149717420104,6.05350259556694,0.42632474100219,0.51379787438971
NM_015562,0.978075090816375,6.10986257239393,6.76949611611711,0.00927290120181674
NM_014685,-0.0101999388381496,6.17290390707004,0.0006608264463841,0.979491403574973
NM_007366,-0.0132433947258419,6.17805850013274,0.000465012662942854,0.982795629225689
NM_003736,-0.252298677137326,6.05229502538108,0.409571292570728,0.522187180530163
NM_013286,-0.0277646689518605,6.11650832285792,0.00421320680840154,0.948246279778806
NM_001938,0.290302726583838,6.10531288777404,0.516912117205564,0.472161865442726
NM_014319,1.07356174137752,6.39551772106325,3.50432203611034,0.0612088932414337
NM_031449,-0.337186785537942,6.08062244654118,0.56779056482553,0.451138225196758
NM_016343,1.01956748463933,6.1760214582677,7.10974790657202,0.0076665890478198
NM_017934,-0.151598940841169,6.12981548615891,0.174724891311469,0.675946337715302
NM_003601,0.344992515723463,6.12519717425638,0.85659271061273,0.354693957216316
NM_015641,0.738712710408181,6.02482217426921,2.8081050243872,0.0937891032910405
NM_014856,-0.1230092032048,6.05593668942995,0.0791303692420477,0.778479384373861
NM_004034,-0.349570989406036,6.07490008972288,0.730203053864869,0.392817378752519
NM_138615,-0.124507753703265,6.08697733048573,0.0853498069008598,0.770174314585256
NM_015908,0.263967754898627,6.16929010103246,0.516153936334312,0.472486930405576
NM_015245,0.343413359457568,6.11676320903247,0.900356459805312,0.342686149162632
NM_020808,-0.11793389813016,6.12151384874551,0.0786854104794941,0.779086869206643
NM_004964,0.820913872124114,6.10233219452068,4.74633877149618,0.0293606997815895
NM_138799,1.07578357612987,6.12867998829348,6.65982593941089,0.00986105469828872
NM_005957,-0.262737735453386,6.06059566065531,0.489848376315088,0.483994948089049
NM_001839,-1.23459126557212,6.02092411471927,8.1853439639319,0.00422301706184061
NM_018672,-1.63586672580042,6.19313382840589,13.2908215893536,0.000266708580078072
NM_022459,-0.452392235591467,6.14033502836805,1.45899011928214,0.227090871690914
NM_001001936,1.46177038839663,6.08871737745089,13.9991812194068,0.000182890257619034
NR_003531,-2.53405755408981,5.90287141269485,31.4428211054547,2.05400632224814e-08
NM_001410,-0.728322818002818,6.04188134995216,3.01581798427655,0.08245584545595
NM_001006643,-0.955828424665156,6.24199150979308,3.98809193826278,0.0458229272436289
NM_001933,0.297398330986817,6.04288722692267,0.552235510384406,0.457405701806972
NM_014905,0.444017819119636,6.11609245666294,1.24459253920666,0.264587791765635
NM_024874,-0.163171545097814,5.98083442043144,0.1821986764363,0.669490502063253
NM_016433,0.311387335166882,6.20814699182094,0.757269250678029,0.38418445699232
NM_024582,-3.18580288520272,5.8816809234345,50.3843217478075,1.2640001636995e-12
NM_207392,0.977268827101282,6.35501884499858,2.52977658955567,0.111716032576296
NM_018052,1.02566280066916,6.1345955363439,4.66441101475733,0.0307939836867834
NM_001135597,0.0344738397884126,5.9961341800166,0.00892990429815832,0.924713435377583
NM_002231,-0.146307672607266,6.06021483889176,0.165695382131924,0.683966141543634
NM_001131016,0.0481065434000204,6.0690975946258,0.012595889316902,0.910639925173304
NM_001127235,-0.413709981987032,6.12251046353195,1.25430371964978,0.262732079281472
NM_145201,0.866944596754774,6.3309283609295,3.80293589503816,0.0511627993193002
NM_015289,-0.191943542498063,6.0850354737953,0.285966800971453,0.592816767889331
NM_080874,-5.25536436614841,5.67120053230017,27.0033726829662,2.0310077181209e-07
NM_144717,0.537785455746959,6.22596173597051,1.92287495899425,0.165540072779042
NM_016127,-0.100747143420701,6.0546483862921,0.0674953020067974,0.795019146594531
NM_001017395,0.444595110585948,6.01225449006959,1.25568956379492,0.262468577135611
NM_012073,0.772288843822156,6.03180094853997,4.02914527106401,0.0447205924925876
NM_201526,-0.220027731154267,5.86578507677853,0.24162947763287,0.623031689423324
NM_002663,-0.231009682221409,6.177461377406,0.373864837347528,0.540905100764542
NM_002372,-0.548915789734387,6.02739412833855,2.2509661957026,0.133531005407848
NM_025222,-0.549127434215857,6.07983853901318,2.28209719048944,0.130874798656817
NM_018922,-0.17847786736254,6.02034907511456,0.208447353741075,0.647987083410013
NM_005526,0.900098717901114,6.08373607147893,6.12902907761203,0.0132979879796395
NM_024646,-0.823741432434514,6.07347473836938,3.36502193238653,0.0665946973433193
NM_004992,-0.190455212767334,6.07261590450544,0.242470047959955,0.622427780363141
NM_001640,-0.131454536005465,6.12608345979319,0.0971598285332078,0.755264945319327
NM_007190,0.242301931086764,6.03020065149228,0.389110076138458,0.532767554727285
NM_003998,-0.00387067577051825,6.03147121217383,0.000110417425396747,0.991616007570153
NM_014766,1.00557113780337,5.96325540307962,6.6048140626654,0.0101703423309819
NM_014547,-0.637453959511174,6.15033665590227,1.88460503161463,0.169811677625435
